sys_id,property_sys_id,as_of_date,unit_type,bath_count,units_count,avg_unit_sqft,market_rent_ask_usd,effective_rent_usd,rent_per_sqft_usd,occupied_units,leased_units,concession_months,parking_premium_usd,notes,source,ingested_at,quality_flag
MIX-PROP-000258-1br,PROP-000258,2025-08-31,1br,1.0,37,769.9,1872.12,1797.46,2.33,34,33,0.66,53.71,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000258-2br,PROP-000258,2025-08-31,2br,2.0,30,975.7,2188.93,2132.56,2.19,28,27,0.12,77.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000258-3br,PROP-000258,2025-08-31,3br,2.0,2,1288.9,2535.75,2457.21,1.91,2,2,0.38,144.11,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000259-studio,PROP-000259,2025-08-31,studio,1.0,3,500.5,1501.52,1455.31,2.91,3,3,0.54,131.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000259-1br,PROP-000259,2025-08-31,1br,1.0,17,836.2,1814.14,1792.22,2.14,16,15,0.78,98.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000259-2br,PROP-000259,2025-08-31,2br,1.0,10,1005.7,2155.3,2112.0,2.1,9,9,0.0,175.8,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000260-studio,PROP-000260,2025-08-31,studio,1.0,22,474.0,1821.91,1737.88,3.67,21,20,0.71,118.74,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000260-1br,PROP-000260,2025-08-31,1br,1.0,46,854.5,2075.55,2064.81,2.42,43,42,0.59,45.4,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000260-2br,PROP-000260,2025-08-31,2br,1.5,37,951.4,2326.85,2320.93,2.44,35,34,0.71,117.14,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000260-3br,PROP-000260,2025-08-31,3br,2.0,5,1361.1,2808.58,2737.53,2.01,5,5,0.0,106.99,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000261-studio,PROP-000261,2025-08-31,studio,1.0,30,552.3,2234.9,2129.66,3.86,29,28,0.51,90.25,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000261-1br,PROP-000261,2025-08-31,1br,1.0,92,665.7,2495.19,2398.38,3.6,87,86,0.13,230.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000261-2br,PROP-000261,2025-08-31,2br,1.0,83,1094.6,2822.04,2766.32,2.53,79,77,1.13,63.62,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000261-3br,PROP-000261,2025-08-31,3br,1.0,7,1225.3,3073.23,2900.68,2.37,7,6,0.12,172.7,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000262-studio,PROP-000262,2025-08-31,studio,1.0,37,564.4,1812.94,1728.96,3.06,35,34,0.07,94.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000262-1br,PROP-000262,2025-08-31,1br,1.0,85,716.3,2238.78,2193.68,3.06,80,78,0.32,75.69,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000262-2br,PROP-000262,2025-08-31,2br,2.0,63,1059.5,2465.8,2439.95,2.3,59,57,0.51,116.69,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000262-3br,PROP-000262,2025-08-31,3br,2.0,4,1169.5,2953.79,2782.6,2.38,4,4,0.58,132.23,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000263-studio,PROP-000263,2025-08-31,studio,1.0,8,506.2,2168.91,2085.12,4.12,8,8,0.69,75.67,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000263-1br,PROP-000263,2025-08-31,1br,1.0,29,620.0,2522.15,2494.78,4.02,28,28,0.99,90.76,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000263-2br,PROP-000263,2025-08-31,2br,1.5,10,929.5,2914.53,2802.42,3.02,10,9,0.05,126.44,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000263-3br,PROP-000263,2025-08-31,3br,1.0,2,1197.2,3103.62,3009.73,2.51,2,2,0.79,209.11,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000264-studio,PROP-000264,2025-08-31,studio,1.0,34,473.3,2232.77,2176.38,4.6,32,32,0.61,128.36,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000264-1br,PROP-000264,2025-08-31,1br,1.0,86,813.9,2506.26,2436.74,2.99,82,81,0.41,88.25,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000264-2br,PROP-000264,2025-08-31,2br,2.0,69,1018.0,2882.85,2747.08,2.7,66,65,0.35,122.1,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000264-3br,PROP-000264,2025-08-31,3br,1.0,6,1325.9,3193.61,3184.66,2.4,6,6,0.42,102.2,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000265-studio,PROP-000265,2025-08-31,studio,1.0,18,533.4,1851.98,1830.54,3.43,17,17,0.31,145.29,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000265-1br,PROP-000265,2025-08-31,1br,1.0,34,756.5,2153.85,2081.14,2.75,32,31,0.89,160.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000265-2br,PROP-000265,2025-08-31,2br,1.5,44,945.3,2402.82,2299.34,2.43,41,40,1.13,76.8,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000265-3br,PROP-000265,2025-08-31,3br,2.0,3,1149.1,2752.08,2602.12,2.26,3,3,0.59,164.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000266-studio,PROP-000266,2025-08-31,studio,1.0,8,486.0,2446.32,2354.23,4.84,8,8,1.06,22.41,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000266-1br,PROP-000266,2025-08-31,1br,1.0,19,762.2,2586.68,2528.47,3.32,18,18,0.0,116.24,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000266-2br,PROP-000266,2025-08-31,2br,1.5,13,955.0,2979.3,2896.49,3.03,13,12,0.68,105.71,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000266-3br,PROP-000266,2025-08-31,3br,1.0,2,1240.2,3275.52,3188.78,2.57,2,2,0.4,103.2,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000267-studio,PROP-000267,2025-08-31,studio,1.0,10,430.8,2350.65,2284.01,5.3,9,9,1.29,236.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000267-1br,PROP-000267,2025-08-31,1br,1.0,49,819.0,2550.45,2514.93,3.07,46,45,0.0,126.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000267-2br,PROP-000267,2025-08-31,2br,1.5,24,964.3,3044.98,2980.99,3.09,23,22,0.48,161.12,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000267-3br,PROP-000267,2025-08-31,3br,1.5,2,1294.6,3272.7,3211.04,2.48,2,2,0.63,131.96,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000268-studio,PROP-000268,2025-08-31,studio,1.0,4,540.6,1775.45,1713.43,3.17,4,4,0.37,139.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000268-1br,PROP-000268,2025-08-31,1br,1.0,17,751.6,1968.67,1933.21,2.57,16,16,0.69,131.41,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000268-2br,PROP-000268,2025-08-31,2br,1.0,8,1104.4,2364.41,2268.98,2.05,8,8,0.39,80.6,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000268-3br,PROP-000268,2025-08-31,3br,1.5,1,1258.2,2674.35,2556.76,2.03,1,1,0.01,45.31,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000269-studio,PROP-000269,2025-08-31,studio,1.0,28,519.4,1826.72,1797.4,3.46,26,26,0.81,125.13,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000269-1br,PROP-000269,2025-08-31,1br,1.0,127,786.6,2187.22,2120.51,2.7,118,116,0.77,173.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000269-2br,PROP-000269,2025-08-31,2br,2.0,84,1050.6,2395.68,2363.99,2.25,78,77,0.77,127.45,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000269-3br,PROP-000269,2025-08-31,3br,2.0,8,1316.8,2887.89,2885.87,2.19,7,7,0.79,94.36,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000270-studio,PROP-000270,2025-08-31,studio,1.0,29,538.7,1752.54,1687.38,3.13,27,27,1.03,133.07,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000270-1br,PROP-000270,2025-08-31,1br,1.0,54,778.8,1950.64,1820.63,2.34,50,49,0.6,132.02,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000270-2br,PROP-000270,2025-08-31,2br,1.0,49,1031.9,2313.39,2228.41,2.16,46,45,0.27,143.34,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000270-3br,PROP-000270,2025-08-31,3br,2.0,5,1263.9,2706.15,2655.9,2.1,5,5,0.6,202.87,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000271-studio,PROP-000271,2025-08-31,studio,1.0,2,440.5,2550.26,2511.24,5.7,2,2,0.34,139.97,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000271-1br,PROP-000271,2025-08-31,1br,1.0,18,861.4,2777.93,2777.93,3.23,17,16,1.33,117.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000271-2br,PROP-000271,2025-08-31,2br,1.5,10,904.1,3088.43,2926.01,3.24,9,9,0.91,82.17,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000272-studio,PROP-000272,2025-08-31,studio,1.0,6,551.3,2498.56,2400.76,4.35,6,6,0.28,146.67,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000272-1br,PROP-000272,2025-08-31,1br,1.0,41,724.9,2776.71,2687.28,3.71,39,38,0.0,125.11,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000272-2br,PROP-000272,2025-08-31,2br,2.0,26,1076.4,3060.2,3016.54,2.8,25,24,0.89,169.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000272-3br,PROP-000272,2025-08-31,3br,1.0,10,1208.1,3498.94,3354.79,2.78,10,9,0.32,88.84,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000273-studio,PROP-000273,2025-08-31,studio,1.0,19,498.8,1535.86,1491.17,2.99,18,18,0.98,80.85,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000273-1br,PROP-000273,2025-08-31,1br,1.0,132,814.0,1859.21,1857.68,2.28,123,123,0.42,252.96,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000273-2br,PROP-000273,2025-08-31,2br,1.0,120,998.4,2181.73,2093.68,2.1,112,110,0.91,7.33,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000273-3br,PROP-000273,2025-08-31,3br,1.0,22,1134.6,2530.47,2514.93,2.22,20,20,0.61,112.49,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000274-studio,PROP-000274,2025-08-31,studio,1.0,48,482.2,1872.66,1793.04,3.72,46,44,1.06,223.88,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000274-1br,PROP-000274,2025-08-31,1br,1.0,133,835.1,2173.84,2066.99,2.48,126,120,0.49,93.64,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000274-2br,PROP-000274,2025-08-31,2br,1.5,80,1111.9,2515.68,2380.09,2.14,76,73,0.56,127.98,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000274-3br,PROP-000274,2025-08-31,3br,2.0,23,1116.9,2839.32,2760.63,2.47,22,21,0.62,77.69,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000275-studio,PROP-000275,2025-08-31,studio,1.0,4,600.0,2572.26,2526.23,4.21,4,4,0.38,211.37,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000275-1br,PROP-000275,2025-08-31,1br,1.0,14,850.3,2708.24,2551.75,3.0,13,13,0.57,101.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000275-2br,PROP-000275,2025-08-31,2br,2.0,9,905.0,3194.37,3057.75,3.38,8,8,0.17,143.84,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000275-3br,PROP-000275,2025-08-31,3br,1.0,3,1432.5,3572.16,3564.25,2.49,3,3,0.55,141.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000276-studio,PROP-000276,2025-08-31,studio,1.0,6,559.8,2250.65,2156.94,3.85,6,6,0.51,184.19,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000276-1br,PROP-000276,2025-08-31,1br,1.0,49,833.3,2464.69,2339.86,2.81,47,46,1.46,89.61,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000276-2br,PROP-000276,2025-08-31,2br,2.0,19,897.2,2885.89,2841.15,3.17,18,18,0.5,140.57,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000276-3br,PROP-000276,2025-08-31,3br,1.5,4,1100.4,3124.05,3084.4,2.8,4,4,0.05,67.26,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000277-studio,PROP-000277,2025-08-31,studio,1.0,9,520.6,1153.24,1134.28,2.18,8,8,0.43,128.21,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000277-1br,PROP-000277,2025-08-31,1br,1.0,26,810.2,1363.69,1298.25,1.6,23,22,0.8,139.16,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000277-2br,PROP-000277,2025-08-31,2br,1.0,32,1109.7,1723.01,1647.3,1.48,28,28,0.12,135.04,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000277-3br,PROP-000277,2025-08-31,3br,2.0,9,1247.1,2020.56,1962.77,1.57,8,8,0.86,190.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000278-studio,PROP-000278,2025-08-31,studio,1.0,6,598.6,1448.87,1407.83,2.35,5,5,0.68,141.06,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000278-1br,PROP-000278,2025-08-31,1br,1.0,12,765.3,1686.55,1636.28,2.14,11,10,0.25,79.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000278-2br,PROP-000278,2025-08-31,2br,1.0,12,1051.3,1993.49,1926.24,1.83,11,11,0.3,131.11,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000279-studio,PROP-000279,2025-08-31,studio,1.0,15,474.1,2336.81,2260.67,4.77,14,14,0.0,126.88,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000279-1br,PROP-000279,2025-08-31,1br,1.0,45,759.0,2534.98,2417.86,3.19,43,42,0.26,72.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000279-2br,PROP-000279,2025-08-31,2br,1.0,29,983.1,2817.75,2689.12,2.74,28,27,0.38,157.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000279-3br,PROP-000279,2025-08-31,3br,2.0,4,1234.7,3246.44,3081.36,2.5,4,4,0.16,75.83,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000280-studio,PROP-000280,2025-08-31,studio,1.0,55,570.7,2480.4,2456.21,4.3,52,51,0.15,71.46,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000280-1br,PROP-000280,2025-08-31,1br,1.0,92,723.4,2615.41,2578.24,3.56,87,85,0.43,113.06,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000280-2br,PROP-000280,2025-08-31,2br,1.0,79,970.3,3007.19,2981.56,3.07,75,74,0.0,145.28,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000280-3br,PROP-000280,2025-08-31,3br,1.0,4,1310.0,3356.04,3328.34,2.54,4,4,0.71,189.64,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000281-studio,PROP-000281,2025-08-31,studio,1.0,9,497.8,2274.39,2199.94,4.42,9,8,1.01,64.8,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000281-1br,PROP-000281,2025-08-31,1br,1.0,26,800.8,2548.04,2497.14,3.12,25,25,1.36,86.96,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000281-2br,PROP-000281,2025-08-31,2br,1.0,12,984.2,2780.5,2657.22,2.7,11,11,1.01,34.95,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000281-3br,PROP-000281,2025-08-31,3br,1.0,3,1272.7,3314.05,3167.73,2.49,3,3,0.0,74.06,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000282-studio,PROP-000282,2025-08-31,studio,1.0,29,539.1,1554.49,1526.79,2.83,27,26,0.58,77.16,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000282-1br,PROP-000282,2025-08-31,1br,1.0,118,788.8,1797.08,1723.08,2.18,111,108,0.67,198.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000282-2br,PROP-000282,2025-08-31,2br,1.5,85,949.9,2222.64,2159.86,2.27,80,78,0.27,73.32,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000282-3br,PROP-000282,2025-08-31,3br,1.5,12,1310.1,2485.85,2342.08,1.79,11,11,0.26,131.51,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000283-studio,PROP-000283,2025-08-31,studio,1.0,20,547.0,1827.78,1708.01,3.12,19,19,0.0,163.55,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000283-1br,PROP-000283,2025-08-31,1br,1.0,30,858.8,2010.6,1986.55,2.31,29,28,0.0,192.95,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000283-2br,PROP-000283,2025-08-31,2br,2.0,33,1193.5,2452.6,2387.48,2.0,31,31,0.41,57.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000283-3br,PROP-000283,2025-08-31,3br,1.0,6,1251.8,2683.75,2542.12,2.03,6,5,1.54,114.35,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000284-studio,PROP-000284,2025-08-31,studio,1.0,27,484.9,2072.5,1993.76,4.11,25,25,0.65,110.61,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000284-1br,PROP-000284,2025-08-31,1br,1.0,108,807.5,2315.42,2279.97,2.82,102,100,0.0,82.72,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000284-2br,PROP-000284,2025-08-31,2br,1.5,118,861.6,2612.72,2566.87,2.98,111,108,0.76,72.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000284-3br,PROP-000284,2025-08-31,3br,1.5,9,1206.5,3070.16,2969.83,2.46,8,8,0.12,66.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000285-studio,PROP-000285,2025-08-31,studio,1.0,32,548.8,2564.62,2488.17,4.53,31,30,1.27,137.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000285-1br,PROP-000285,2025-08-31,1br,1.0,63,687.6,2853.5,2788.68,4.06,61,59,0.5,122.4,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000285-2br,PROP-000285,2025-08-31,2br,1.0,66,1005.4,3195.34,3152.49,3.14,63,61,0.52,36.36,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000285-3br,PROP-000285,2025-08-31,3br,1.0,10,1323.5,3441.28,3381.37,2.55,10,9,1.09,168.3,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000286-studio,PROP-000286,2025-08-31,studio,1.0,11,501.9,1805.18,1720.84,3.43,10,10,0.34,73.52,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000286-1br,PROP-000286,2025-08-31,1br,1.0,37,761.3,2052.38,1952.98,2.57,35,34,0.79,94.23,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000286-2br,PROP-000286,2025-08-31,2br,1.0,29,1041.3,2412.19,2412.19,2.32,27,26,0.06,93.82,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000286-3br,PROP-000286,2025-08-31,3br,2.0,10,1284.7,2760.03,2703.81,2.1,9,9,0.5,113.41,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000287-studio,PROP-000287,2025-08-31,studio,1.0,7,491.8,1434.73,1434.73,2.92,6,6,0.33,118.33,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000287-1br,PROP-000287,2025-08-31,1br,1.0,50,830.0,1638.07,1581.11,1.91,46,45,1.15,105.98,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000287-2br,PROP-000287,2025-08-31,2br,1.0,26,850.0,2108.86,2075.4,2.44,24,24,0.61,122.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000287-3br,PROP-000287,2025-08-31,3br,1.5,7,1352.2,2387.09,2269.94,1.68,6,6,0.29,110.24,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000288-studio,PROP-000288,2025-08-31,studio,1.0,3,494.9,1903.21,1806.71,3.65,3,3,0.0,155.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000288-1br,PROP-000288,2025-08-31,1br,1.0,9,780.0,2133.27,2125.42,2.73,9,8,1.43,122.88,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000288-2br,PROP-000288,2025-08-31,2br,1.5,18,1067.8,2513.09,2434.06,2.28,17,16,0.4,103.14,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000289-studio,PROP-000289,2025-08-31,studio,1.0,17,558.7,1923.88,1848.57,3.31,16,16,0.0,171.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000289-1br,PROP-000289,2025-08-31,1br,1.0,64,801.4,2211.25,2149.12,2.68,61,59,0.21,96.78,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000289-2br,PROP-000289,2025-08-31,2br,1.0,50,1044.1,2485.34,2389.61,2.29,48,48,0.19,131.73,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000289-3br,PROP-000289,2025-08-31,3br,2.0,18,1289.4,2808.09,2732.12,2.12,17,17,0.2,168.07,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000290-studio,PROP-000290,2025-08-31,studio,1.0,1,488.0,1355.07,1306.56,2.68,1,1,0.8,145.07,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000290-1br,PROP-000290,2025-08-31,1br,1.0,19,841.8,1638.18,1601.05,1.9,17,17,1.25,152.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000290-2br,PROP-000290,2025-08-31,2br,2.0,10,910.5,2114.58,2024.47,2.22,9,9,0.09,94.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000291-studio,PROP-000291,2025-08-31,studio,1.0,24,569.5,1663.67,1596.94,2.8,22,22,0.21,155.85,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000291-1br,PROP-000291,2025-08-31,1br,1.0,115,768.5,1757.63,1745.11,2.27,107,106,0.03,143.6,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000291-2br,PROP-000291,2025-08-31,2br,1.0,86,915.5,2176.76,2104.01,2.3,80,78,0.6,101.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000291-3br,PROP-000291,2025-08-31,3br,2.0,28,1179.2,2425.0,2328.55,1.97,26,25,0.78,78.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000292-studio,PROP-000292,2025-08-31,studio,1.0,11,515.7,999.71,964.58,1.87,10,10,0.58,156.71,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000292-1br,PROP-000292,2025-08-31,1br,1.0,79,683.4,1183.36,1145.75,1.68,72,70,1.16,159.06,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000292-2br,PROP-000292,2025-08-31,2br,1.0,71,1044.1,1593.13,1586.36,1.52,64,63,0.42,115.95,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000292-3br,PROP-000292,2025-08-31,3br,1.5,4,1349.1,1840.4,1773.96,1.31,4,3,0.0,131.25,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000293-studio,PROP-000293,2025-08-31,studio,1.0,22,475.6,1127.34,1109.64,2.33,20,20,0.76,160.17,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000293-1br,PROP-000293,2025-08-31,1br,1.0,82,758.1,1440.91,1372.69,1.81,75,74,1.07,127.98,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000293-2br,PROP-000293,2025-08-31,2br,2.0,54,973.1,1699.49,1679.42,1.73,50,48,1.37,177.78,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000293-3br,PROP-000293,2025-08-31,3br,1.5,5,1459.5,2011.76,1920.29,1.32,5,4,0.53,160.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
