sys_id,property_external_id,property_name,address_line1,address_line2,city,state,zip,country,latitude,longitude,geocoding_precision,census_tract,block_group,cbsa_code,submarket_name,property_type,mf_product_type,property_class,status,year_built,year_renovated,num_buildings,num_stories,num_units,gross_building_area_sqft,net_rentable_area_sqft,avg_unit_size_sqft,land_area_acres,parking_stalls,parking_ratio_per_unit,elevators,construction_start_date,delivery_date,stabilization_date,zoning_code,zoning_desc,fema_flood_zone,electric_payer,gas_payer,water_payer,sewer_payer,trash_payer,energy_star_score,leed_level,owner_name,owner_type,manager_name,manager_phone,manager_email,website_url,last_appraised_value_usd,last_appraised_date,assessed_value_land_usd,assessed_value_improvement_usd,assessed_tax_year,tax_parcel_id,source,as_of_date,ingested_at,quality_flag,notes
PROP-000294,GOTHAM-20113-36504,GOTHAM FLATS 294,3641 JEFFERSON PL,,GOTHAM,VA,20113,USA,38.910992,-77.323169,rooftop,116773,1,47900,GOTHAM - WEST END,multifamily,garden,C,existing,1955,,10,2,135,130824,120676,893.9,6.85,174,1.29,0,,,,PUD,RESIDENTIAL MULTIFAMILY,AE,tenant,rubs,mixed,rubs,owner,75,silver,CAPITAL PARTNERS,HNW_INDIVIDUAL,Rowan Dawson,703-669-7852,rowan.dawson@gothamprops.com,https://capital-apts.example.com/294,14203953,8/31/25,2130593,12073360,2025,GP-878-460265,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000295,GOTHAM-20106-78389,GOTHAM TOWERS 295,3702 HILL LN,,GOTHAM,VA,20106,USA,38.906699,-77.347041,rooftop,128469,8,47900,GOTHAM - WEST END,multifamily,mid-rise,A,existing,1987,,3,4,82,72152,66871,815.5,2.68,39,0.47,2,,,,C-MU,PLANNED UNIT DEVELOPMENT,X,tenant,owner,rubs,owner,owner,,certified,GVA PARTNERS,DEVELOPER,Jordan Hunter,703-452-5060,jordan.hunter@gothamre.com,https://gva-apts.example.com/295,26821112,8/31/25,4023167,22797945,2025,GP-544-707615,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000296,GOTHAM-20101-65797,GOTHAM SQUARE 296,3743 VALLEY BLVD,,GOTHAM,VA,20101,USA,38.906175,-77.35976,rooftop,151784,8,47900,GOTHAM - WEST END,multifamily,high-rise,C,existing,1980,,1,10,88,71080,69010,784.2,2.23,59,0.67,2,,,,RMF-1,COMMERCIAL MIXED USE,AE,tenant,tenant,rubs,rubs,owner,79,none,GOTHAM PROPERTIES,REIT,Kendall Harper,703-212-7662,kendall.harper@gothamprops.com,https://gotham-apts.example.com/296,12375692,8/31/25,1856354,10519338,2025,GP-235-475815,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000297,GOTHAM-20103-13199,GOTHAM TOWERS 297,4946 WILLOW RD,,GOTHAM,VA,20103,USA,38.882085,-77.194003,rooftop,160886,3,47900,GOTHAM - EAST MARKET,multifamily,garden,B,existing,1981,1996,7,3,143,136503,125797,879.7,3.65,105,0.73,0,,,,C-MU,RESIDENTIAL MIXED-USE,AE,tenant,rubs,rubs,rubs,owner,,certified,GVA PROPERTIES,FAMILY_OFFICE,Hayden Douglas,703-201-2158,hayden.douglas@cityaptco.com,https://gva-apts.example.com/297,19088923,8/31/25,2863338,16225585,2025,GP-807-449077,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000298,GOTHAM-20114-54000,GOTHAM GARDENS 298,8798 VIRGINIA ST,,GOTHAM,VA,20114,USA,38.925471,-77.359792,rooftop,107284,9,47900,GOTHAM - WEST END,multifamily,high-rise,B,existing,1994,,1,19,143,159119,137494,961.5,6.4,143,1,3,,,,RMU,RESIDENTIAL MULTIFAMILY,X,rubs,tenant,rubs,owner,owner,77,none,RIDGEMONT PARTNERS,DEVELOPER,Jordan Hendrix,703-241-6989,jordan.hendrix@gothamre.com,https://ridgemont-apts.example.com/298,34186972,8/31/25,5128046,29058926,2025,GP-279-779658,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000299,GOTHAM-20107-37498,GOTHAM GARDENS 299,9255 RIDGE AVE,,GOTHAM,VA,20107,USA,38.858692,-77.208798,rooftop,199830,4,47900,GOTHAM - EAST MARKET,multifamily,mid-rise,A,under_construction,1970,1998,1,4,63,55746,48138,764.1,1.87,55,0.87,3,4/30/24,,,RMU,COMMERCIAL MIXED USE,AE,tenant,tenant,owner,rubs,owner,63,none,GVA HOLDINGS,FAMILY_OFFICE,Shawn Douglas,703-663-8966,shawn.douglas@gothammgmt.com,https://gva-apts.example.com/299,14631349,8/31/25,2194702,12436647,2025,GP-581-844305,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000300,GOTHAM-20115-61207,GOTHAM COMMONS 300,8814 VIRGINIA TER,,GOTHAM,VA,20115,USA,38.895164,-77.241582,rooftop,137897,2,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,B,existing,1984,,2,9,57,58370,52178,915.4,2.03,78,1.38,2,,,,RMF-1,RESIDENTIAL MIXED-USE,AE,owner,tenant,owner,owner,owner,64,none,GVA PROPERTIES,REIT,Jordan Sloane,703-354-4346,jordan.sloane@gothammgmt.com,https://gva-apts.example.com/300,13409987,8/31/25,2011498,11398489,2025,GP-400-536770,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000301,GOTHAM-20112-40451,GOTHAM SQUARE 301,8970 BROOK BLVD,,GOTHAM,VA,20112,USA,38.908546,-77.171982,rooftop,184598,6,47900,GOTHAM - RIVER NORTH,multifamily,garden,A,existing,2015,,4,3,52,50202,46259,889.6,1.63,56,1.07,0,,,,C-MU,PLANNED UNIT DEVELOPMENT,0.2PCT,owner,tenant,owner,rubs,owner,,none,CITYLINE PARTNERS,REIT,Jordan Bennett,703-807-9686,jordan.bennett@cityaptco.com,https://cityline-apts.example.com/301,16127379,8/31/25,2419107,13708272,2025,GP-568-418853,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000302,GOTHAM-20106-29443,GOTHAM FLATS 302,9393 VIRGINIA BLVD,,GOTHAM,VA,20106,USA,38.846642,-77.268644,rooftop,137374,8,47900,GOTHAM - SOUTH SIDE,multifamily,high-rise,A,existing,2025,,1,15,157,143689,127390,811.4,5.01,184,1.17,1,,,,RMF-2,RESIDENTIAL MIXED-USE,0.2PCT,rubs,owner,tenant,owner,owner,,none,ATLANTIC REALTY,PE,Jamie Harper,703-379-3514,jamie.harper@gothamprops.com,https://atlantic-apts.example.com/302,40956033,8/31/25,6143405,34812628,2025,GP-343-222596,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000303,GOTHAM-20105-97235,GOTHAM FLATS 303,774 VALLEY DR,,GOTHAM,VA,20105,USA,38.895491,-77.341143,rooftop,145168,3,47900,GOTHAM - WEST END,multifamily,mid-rise,B,existing,2019,,1,4,279,234055,219434,786.5,7.84,425,1.52,2,,,,RMU,COMMERCIAL MIXED USE,0.2PCT,tenant,tenant,tenant,owner,rubs,,none,GVA PARTNERS,FAMILY_OFFICE,Emerson Harper,703-324-1408,emerson.harper@cityaptco.com,https://gva-apts.example.com/303,62511784,8/31/25,9376768,53135016,2025,GP-611-905849,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000304,GOTHAM-20105-47988,GOTHAM SQUARE 304,2481 LIBERTY PL,,GOTHAM,VA,20105,USA,38.939003,-77.169769,rooftop,187510,3,47900,GOTHAM - RIVER NORTH,multifamily,mid-rise,B,existing,1992,2019,1,5,295,253764,233876,792.8,11.38,250,0.85,4,,,,PUD,COMMERCIAL MIXED USE,AE,tenant,rubs,owner,owner,rubs,,certified,RIDGEMONT REALTY,DEVELOPER,Jamie Holland,703-241-3284,jamie.holland@gothammgmt.com,https://ridgemont-apts.example.com/304,60283964,8/31/25,9042595,51241369,2025,GP-415-126000,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000305,GOTHAM-20112-39116,GOTHAM FLATS 305,6680 ASH RD,,GOTHAM,VA,20112,USA,38.905564,-77.173131,rooftop,125752,1,47900,GOTHAM - RIVER NORTH,multifamily,garden,A,existing,1995,2017,1,3,153,142146,133737,874.1,5.22,224,1.46,0,,,,RMF-1,COMMERCIAL MIXED USE,0.2PCT,rubs,tenant,rubs,rubs,owner,,none,RIDGEMONT PARTNERS,REIT,Hayden Cooper,703-724-7462,hayden.cooper@gothamprops.com,https://ridgemont-apts.example.com/305,40883433,8/31/25,6132515,34750918,2025,GP-602-433193,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000306,GOTHAM-20112-47309,GOTHAM FLATS 306,9982 PINE TER,,GOTHAM,VA,20112,USA,38.877665,-77.302943,rooftop,146152,5,47900,GOTHAM - SOUTH SIDE,multifamily,high-rise,C,existing,1998,,1,18,246,251060,219186,891,8.94,304,1.24,3,,,,C-MU,RESIDENTIAL MULTIFAMILY,X,owner,owner,rubs,owner,owner,,none,CITYLINE PROPERTIES,HNW_INDIVIDUAL,Rowan Bennett,703-625-8249,rowan.bennett@gothamre.com,https://cityline-apts.example.com/306,19688473,8/31/25,2953271,16735202,2025,GP-267-944809,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000307,GOTHAM-20119-53963,GOTHAM APARTMENTS 307,7044 MASON WAY,,GOTHAM,VA,20119,USA,38.907872,-77.172761,rooftop,177521,7,47900,GOTHAM - RIVER NORTH,multifamily,garden,C,existing,1959,,10,2,127,124561,109360,861.1,3.95,210,1.65,0,,,,RMF-1,RESIDENTIAL MULTIFAMILY,AE,tenant,owner,rubs,owner,rubs,,none,GVA REALTY,PE,Shawn Cooper,703-379-8571,shawn.cooper@gothamprops.com,https://gva-apts.example.com/307,10826503,8/31/25,1623975,9202528,2025,GP-304-295041,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000308,GOTHAM-20116-70745,GOTHAM COMMONS 308,6354 RIDGE LN,,GOTHAM,VA,20116,USA,38.908935,-77.356196,rooftop,103617,1,47900,GOTHAM - WEST END,multifamily,high-rise,A,existing,1998,2005,1,10,120,106475,96948,807.9,8.31,208,1.73,1,,,,RMF-2,PLANNED UNIT DEVELOPMENT,AE,tenant,owner,rubs,owner,owner,,silver,RIDGEMONT REALTY,FAMILY_OFFICE,Shawn Ellis,703-683-3034,shawn.ellis@gothamre.com,https://ridgemont-apts.example.com/308,48178383,8/31/25,7226757,40951626,2025,GP-527-288085,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000309,GOTHAM-20104-84130,GOTHAM TOWERS 309,8159 RIVER RD,,GOTHAM,VA,20104,USA,38.881499,-77.198799,rooftop,133904,8,47900,GOTHAM - EAST MARKET,multifamily,garden,A,existing,2018,,7,3,47,43923,37017,787.6,1.17,50,1.05,0,,,,RMF-1,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,mixed,tenant,rubs,owner,,none,GOTHAM REALTY,HNW_INDIVIDUAL,Hayden Holland,703-465-3668,hayden.holland@gothammgmt.com,https://gotham-apts.example.com/309,11375381,8/31/25,1706307,9669074,2025,GP-249-435209,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000310,GOTHAM-20106-48228,GOTHAM SQUARE 310,7653 FOUNTAIN BLVD,,GOTHAM,VA,20106,USA,38.863316,-77.300472,rooftop,183847,2,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,B,under_construction,1989,2000,1,5,170,159892,142681,839.3,9.6,241,1.42,2,10/31/23,,,RMF-2,RESIDENTIAL MULTIFAMILY,0.2PCT,tenant,owner,rubs,rubs,owner,,none,ATLANTIC REALTY,FAMILY_OFFICE,Taylor Blake,703-523-5932,taylor.blake@gothamre.com,https://atlantic-apts.example.com/310,24170446,8/31/25,3625567,20544879,2025,GP-801-831871,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000311,GOTHAM-20119-58891,GOTHAM TOWERS 311,6039 RIDGE AVE,,GOTHAM,VA,20119,USA,38.841967,-77.287328,rooftop,154100,6,47900,GOTHAM - SOUTH SIDE,multifamily,garden,B,existing,2007,,4,3,85,82301,73627,866.2,3.5,161,1.89,0,,,,RMF-2,RESIDENTIAL MULTIFAMILY,X,tenant,tenant,rubs,owner,rubs,66,none,GOTHAM PARTNERS,PE,Kendall Blake,703-392-9612,kendall.blake@gothammgmt.com,https://gotham-apts.example.com/311,11156758,8/31/25,1673514,9483244,2025,GP-527-582860,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000312,GOTHAM-20101-88335,GOTHAM SQUARE 312,1351 MASON AVE,,GOTHAM,VA,20101,USA,38.885949,-77.338641,rooftop,144932,3,47900,GOTHAM - WEST END,multifamily,mid-rise,A,existing,1998,,2,7,89,79831,71761,806.3,5.63,125,1.41,2,,,,RMU,RESIDENTIAL MULTIFAMILY,0.2PCT,tenant,owner,owner,tenant,rubs,,none,CAPITAL REALTY,FAMILY_OFFICE,Riley Keller,703-910-3332,riley.keller@gothamprops.com,https://capital-apts.example.com/312,28275766,8/31/25,4241365,24034401,2025,GP-414-231432,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000313,GOTHAM-20114-15572,GOTHAM COMMONS 313,3538 OAK BLVD,,GOTHAM,VA,20114,USA,38.880556,-77.194584,rooftop,114231,1,47900,GOTHAM - EAST MARKET,multifamily,garden,B,existing,2005,,5,3,180,138636,133704,742.8,8.63,111,0.62,0,,,,PUD,RESIDENTIAL MULTIFAMILY,AE,owner,tenant,owner,rubs,owner,56,none,GOTHAM HOLDINGS,REIT,Shawn Hunter,703-267-5942,shawn.hunter@gothammgmt.com,https://gotham-apts.example.com/313,28478021,8/31/25,4271703,24206318,2025,GP-872-201191,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000314,GOTHAM-20107-85989,GOTHAM FLATS 314,2128 VALLEY RD,,GOTHAM,VA,20107,USA,38.906934,-77.359049,rooftop,146263,3,47900,GOTHAM - WEST END,multifamily,garden,A,planned,2005,2020,5,3,94,75935,71957,765.5,2.26,107,1.13,0,10/31/23,,,PUD,RESIDENTIAL MIXED-USE,0.2PCT,tenant,tenant,owner,rubs,owner,,none,GOTHAM HOLDINGS,FAMILY_OFFICE,Riley Dawson,703-792-1229,riley.dawson@gothamprops.com,https://gotham-apts.example.com/314,27246886,8/31/25,4087033,23159853,2025,GP-832-300852,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000315,GOTHAM-20118-34264,GOTHAM TOWERS 315,4717 LAKE BLVD,,GOTHAM,VA,20118,USA,38.874935,-77.26881,rooftop,188380,2,47900,GOTHAM - SOUTH SIDE,multifamily,garden,A,existing,2025,,12,2,45,40647,37044,823.2,1.28,58,1.29,0,,,,RMF-2,PLANNED UNIT DEVELOPMENT,AE,tenant,rubs,rubs,owner,owner,63,none,GVA PROPERTIES,REIT,Rowan Douglas,703-617-2848,rowan.douglas@gothamre.com,https://gva-apts.example.com/315,8275194,8/31/25,1241279,7033915,2025,GP-226-588533,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000316,GOTHAM-20116-74711,GOTHAM APARTMENTS 316,1907 MASON TER,,GOTHAM,VA,20116,USA,38.931772,-77.178633,rooftop,150534,5,47900,GOTHAM - RIVER NORTH,multifamily,mid-rise,A,existing,1974,,2,6,146,129988,118421,811.1,5.04,178,1.22,2,,,,C-MU,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,owner,owner,owner,owner,,none,RIDGEMONT HOLDINGS,FAMILY_OFFICE,Jordan Hughes,703-767-7672,jordan.hughes@gothamre.com,https://ridgemont-apts.example.com/316,47521509,8/31/25,7128226,40393283,2025,GP-975-548750,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000317,GOTHAM-20112-78506,GOTHAM GARDENS 317,3193 BROOK AVE,,GOTHAM,VA,20112,USA,38.901791,-77.337288,rooftop,188772,2,47900,GOTHAM - WEST END,multifamily,mid-rise,A,existing,2023,,2,5,114,115294,102076,895.4,3.17,125,1.09,3,,,,RMF-1,RESIDENTIAL MIXED-USE,AE,tenant,owner,owner,rubs,owner,72,none,CAPITAL HOLDINGS,HNW_INDIVIDUAL,Cameron Keller,703-304-3764,cameron.keller@gothammgmt.com,https://capital-apts.example.com/317,33830307,8/31/25,5074546,28755761,2025,GP-472-308757,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000318,GOTHAM-20113-87810,GOTHAM FLATS 318,5648 HILL RD,,GOTHAM,VA,20113,USA,38.842819,-77.302028,rooftop,199230,7,47900,GOTHAM - SOUTH SIDE,multifamily,garden,B,planned,2007,2012,8,2,30,25003,23442,781.4,1.32,25,0.83,0,3/31/24,,,C-MU,COMMERCIAL MIXED USE,AE,tenant,rubs,owner,rubs,owner,,none,CAPITAL PROPERTIES,HNW_INDIVIDUAL,Avery Douglas,703-665-2770,avery.douglas@gothammgmt.com,https://capital-apts.example.com/318,3504518,8/31/25,525678,2978840,2025,GP-356-613111,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000319,GOTHAM-20105-60152,GOTHAM SQUARE 319,8247 WILLOW RD,,GOTHAM,VA,20105,USA,38.874346,-77.198218,rooftop,189124,6,47900,GOTHAM - EAST MARKET,multifamily,mid-rise,B,existing,1976,1993,1,4,171,175155,158722,928.2,4.19,187,1.09,4,,,,RMF-2,PLANNED UNIT DEVELOPMENT,0.2PCT,owner,mixed,rubs,rubs,rubs,,certified,GOTHAM PROPERTIES,REIT,Alex Parker,703-876-9518,alex.parker@cityaptco.com,https://gotham-apts.example.com/319,26163682,8/31/25,3924552,22239130,2025,GP-911-588659,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000320,GOTHAM-20116-12316,GOTHAM APARTMENTS 320,3408 SPRING LN,,GOTHAM,VA,20116,USA,38.935004,-77.188174,rooftop,156514,2,47900,GOTHAM - RIVER NORTH,multifamily,mid-rise,B,existing,2006,,1,6,198,176669,159964,807.9,5.52,219,1.11,2,,,,C-MU,COMMERCIAL MIXED USE,AE,tenant,tenant,owner,rubs,rubs,,none,RIDGEMONT REALTY,FAMILY_OFFICE,Emerson Ellis,703-236-1538,emerson.ellis@gothamprops.com,https://ridgemont-apts.example.com/320,39616593,8/31/25,5942489,33674104,2025,GP-670-791442,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000321,GOTHAM-20114-96517,GOTHAM SQUARE 321,5065 BROOK BLVD,,GOTHAM,VA,20114,USA,38.849221,-77.279759,rooftop,189933,9,47900,GOTHAM - SOUTH SIDE,multifamily,garden,A,existing,2025,,4,3,102,90554,81845,802.4,3.04,130,1.27,0,,,,PUD,COMMERCIAL MIXED USE,AE,mixed,rubs,tenant,rubs,rubs,,none,ATLANTIC HOLDINGS,HNW_INDIVIDUAL,Hayden Holland,703-257-7412,hayden.holland@gothamre.com,https://atlantic-apts.example.com/321,20824611,8/31/25,3123692,17700919,2025,GP-606-719755,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000322,GOTHAM-20110-55727,GOTHAM GARDENS 322,6289 LAKE DR,,GOTHAM,VA,20110,USA,38.862116,-77.29871,rooftop,176641,1,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,B,existing,1986,2000,2,6,163,150634,136838,839.5,7.31,229,1.4,4,,,,RMU,COMMERCIAL MIXED USE,X,tenant,tenant,owner,owner,mixed,66,platinum,RIDGEMONT HOLDINGS,REIT,Riley Flynn,703-621-6755,riley.flynn@gothammgmt.com,https://ridgemont-apts.example.com/322,21605741,8/31/25,3240861,18364880,2025,GP-777-356092,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000323,GOTHAM-20110-12583,GOTHAM SQUARE 323,4156 WILLOW RD,,GOTHAM,VA,20110,USA,38.92181,-77.335967,rooftop,142844,1,47900,GOTHAM - WEST END,multifamily,garden,A,existing,1996,,7,5,77,63963,62100,806.5,1.82,148,1.92,0,,,,C-MU,COMMERCIAL MIXED USE,0.2PCT,tenant,owner,owner,owner,owner,,none,CITYLINE HOLDINGS,REIT,Logan Parker,703-220-8695,logan.parker@gothammgmt.com,https://cityline-apts.example.com/323,22061947,8/31/25,3309292,18752655,2025,GP-424-496086,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000324,GOTHAM-20119-75898,GOTHAM GARDENS 324,9444 LIBERTY WAY,,GOTHAM,VA,20119,USA,38.872399,-77.289993,rooftop,144604,3,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,B,existing,1966,1969,1,6,130,108312,105157,808.9,4.86,187,1.44,3,,,,PUD,PLANNED UNIT DEVELOPMENT,AE,owner,owner,rubs,owner,owner,,none,GOTHAM PARTNERS,HNW_INDIVIDUAL,Logan Holland,703-850-2234,logan.holland@gothamprops.com,https://gotham-apts.example.com/324,18876291,8/31/25,2831444,16044847,2025,GP-394-378035,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000325,GOTHAM-20113-87576,GOTHAM FLATS 325,878 VALLEY LN,,GOTHAM,VA,20113,USA,38.884088,-77.21482,rooftop,135930,2,47900,GOTHAM - EAST MARKET,multifamily,high-rise,A,existing,1973,,1,10,43,41527,39440,917.2,1.57,54,1.25,2,,,,PUD,COMMERCIAL MIXED USE,AE,owner,tenant,owner,owner,tenant,75,silver,CAPITAL HOLDINGS,DEVELOPER,Hayden Carter,703-867-5945,hayden.carter@gothamre.com,https://capital-apts.example.com/325,12533428,8/31/25,1880014,10653414,2025,GP-543-795684,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000326,GOTHAM-20114-12438,GOTHAM GARDENS 326,8946 MADISON DR,,GOTHAM,VA,20114,USA,38.942399,-77.275137,rooftop,192287,9,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,A,existing,2001,,3,4,37,34732,32356,874.5,1.31,58,1.58,3,,,,RMF-2,COMMERCIAL MIXED USE,X,tenant,owner,tenant,owner,rubs,,silver,RIDGEMONT PROPERTIES,DEVELOPER,Emerson Parker,703-678-5389,emerson.parker@cityaptco.com,https://ridgemont-apts.example.com/326,10058692,8/31/25,1508804,8549888,2025,GP-679-861911,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000327,GOTHAM-20112-51766,GOTHAM APARTMENTS 327,1081 MADISON TER,,GOTHAM,VA,20112,USA,38.847769,-77.28579,rooftop,183190,4,47900,GOTHAM - SOUTH SIDE,multifamily,garden,C,existing,2025,,4,2,74,65137,62567,845.5,3.36,96,1.3,0,,,,C-MU,PLANNED UNIT DEVELOPMENT,AE,tenant,owner,owner,owner,owner,,none,GVA REALTY,PE,Drew Hunter,703-815-4868,drew.hunter@cityaptco.com,https://gva-apts.example.com/327,3939258,8/31/25,590889,3348369,2025,GP-344-219074,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000328,GOTHAM-20108-65314,GOTHAM GARDENS 328,2556 RIVER RD,,GOTHAM,VA,20108,USA,38.87551,-77.200754,rooftop,104950,4,47900,GOTHAM - EAST MARKET,multifamily,mid-rise,A,planned,2025,,3,6,94,84151,76695,815.9,4.72,97,1.03,1,9/30/24,,,RMU,RESIDENTIAL MIXED-USE,X,tenant,owner,rubs,owner,owner,61,silver,ATLANTIC PROPERTIES,FAMILY_OFFICE,Emerson Hunter,703-874-3883,emerson.hunter@gothammgmt.com,https://atlantic-apts.example.com/328,23165934,8/31/25,3474890,19691044,2025,GP-839-609442,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000329,GOTHAM-20111-28423,GOTHAM COMMONS 329,426 OAK ST,,GOTHAM,VA,20111,USA,38.881533,-77.198318,rooftop,114771,9,47900,GOTHAM - EAST MARKET,multifamily,high-rise,C,existing,2018,,1,14,146,151146,130918,896.7,7.24,108,0.74,2,,,,RMF-1,PLANNED UNIT DEVELOPMENT,AE,owner,tenant,rubs,rubs,owner,,none,ATLANTIC REALTY,REIT,Jordan Graham,703-325-6134,jordan.graham@gothamre.com,https://atlantic-apts.example.com/329,16621043,8/31/25,2493156,14127887,2025,GP-952-712710,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000330,GOTHAM-20107-43332,GOTHAM SQUARE 330,6488 CEDAR RD,,GOTHAM,VA,20107,USA,38.883412,-77.184997,rooftop,107430,8,47900,GOTHAM - EAST MARKET,multifamily,high-rise,B,existing,2025,,1,21,305,283600,249582,818.3,16.5,233,0.76,2,,,,PUD,PLANNED UNIT DEVELOPMENT,0.2PCT,rubs,tenant,rubs,owner,owner,,none,GVA REALTY,PE,Parker Hunter,703-633-8780,parker.hunter@gothamprops.com,https://gva-apts.example.com/330,59146713,8/31/25,8872007,50274706,2025,GP-384-922370,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000331,GOTHAM-20112-43158,GOTHAM SQUARE 331,2474 BROOK DR,,GOTHAM,VA,20112,USA,38.891656,-77.232631,rooftop,150522,5,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,A,existing,1973,,2,9,226,222567,198134,876.7,9.11,243,1.08,4,,,,RMU,RESIDENTIAL MULTIFAMILY,0.2PCT,tenant,mixed,owner,tenant,owner,,silver,CAPITAL HOLDINGS,REIT,Taylor Morgan,703-597-1128,taylor.morgan@cityaptco.com,https://capital-apts.example.com/331,83813547,8/31/25,12572032,71241515,2025,GP-361-415504,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
